BeerID|Beer|Brewer|Aroma|Appearance|Taste|Palate|Overall|MyScore|Comments|Date|Country|State|City|Style
17326|Tsingtao HuiQuan Beer|Tsingtao Brewery|5|3|5|3|11|2.7|Small offwhite coarseish head doesn't last. Clear yellow body with light carbonation. Light perfumy jasmine aroma with floral notes. Dry-sweet mealy jasmine taste with floral notes. Mid-to-light body. Mild, soft mouthfeel. Dryish floral perfumy jasmine aftertaste. OK, so this beer is the same all the way through. Fairly nice, certainly drinkable, and perhaps even slightly subtle. &#40;0.64l bottle, Wellcome, Lohas Park, Hong Kong.&#41;|4/23/2012 5:54:23 AM|China||Qinqdao|Pale Lager
51551|Brasseurs de Lorraine Duchesse de Lorraine |Les Brasseurs de Lorraine|5|4|6|3|13|3.1|Small beige head doesn't last. Clear brown body. Faint fruity aroma. Dry-sweetish wooden roasted sugar taste with herbal notes. Mid-bodied. Mild, soft mouthfeel. Dry roasty sugar and wood aftertaste with caramelly grassy cinnamon notes. Decent, but a bit bland and a bit odd. &#40;0.33l bottle, CitySuper IFC, Hong Kong.&#41;|4/23/2012 5:52:22 AM|France||Pont-a-Mousson|Bière de Garde
4353|Castelain Jade |Castelain|5|4|6|3|12|3|Gusher. Medium white head. Clear coppery body with light carbonation. Fruity honeyish aroma with vinegary notes. Dry-sweet minty grassy honey taste. Mid-bodied. Mild, soft mouthfeel. Dryish grassy fruity aftertaste with watery honey notes. It's OK, but far from great. &#40;0.65l bottle, CitySuper IFC, Central, Hong Kong.&#41;|4/23/2012 5:49:43 AM|France||Benifontaine|Pale Lager
105950|Brasseurs de Lorraine Saint Nicolas|Les Brasseurs de Lorraine|5|4|6|3|12|3|Medium shiny offwhite head. Hazy amber body. Mealy fruity earthy aroma with chalky notes. Dry-sweet earthy papery caramel taste with grassy notes. Mid-bodied. Mild, mealy mouthfeel. Dry fruity grassy aftertaste with mealy toffee notes. Nice, but nothing major. &#40;0.33l bottle, CitySuper IFC, Central, Hong Kong.&#41;|4/23/2012 5:14:30 AM|France||Pont-a-Mousson|Bière de Garde
14940|Mendocino White Hawk Select IPA|Mendocino Brewing Company (United Breweries Group)|7|4|7|3|14|3.5|Biggish deep offwhite head. Hazy amber body with light carbonation. Deep caramelly malty resiny aroma with perfumy peppermint notes. Clean and fresh. Dry-sweet nutty caramelly taste with resiny mint notes. Mid-bodied. Sharpish mouthfeel. Dry nutty wooden caramelly aftertaste with resiny citric tropical fruit notes. Really nice. Classic US IPA, clean fresh, and well executed. &#40;0.355l bottle, from a wine shop by the Mid-Levels Escalator, Hong Kong.&#41;|4/23/2012 5:04:37 AM|United States|California|Hopland|India Pale Ale (IPA)
43292|Echigo Koshihikari|Echigo Beer Company|5|3|6|3|12|2.9|Gusher. Medium offwhite coarseish head doesn't last. Clear yellow body with carbonation of big fast bubbles. Sugary grainy grassy aroma. Dry-sweetish delicate floral fruity taste with herbal notes. Mid-bodied. Mild, soft, smooth mouthfeel with slight fizz. Dry-sweet grainy grapes aftertaste with herbal notes. Very delicate. Perhaps too delicate, even. &#40;0.5l bottle, CitySuper IFC, Central, Hong Kong.&#41;|4/23/2012 4:59:28 AM|Japan||Nishikanbara-gun, Niigata-ken|Pale Lager
7209|Carlton Crown Lager|Carlton & United Breweries  (CUB)|5|3|5|3|10|2.6|Clear coppery body with light carbonation. Thin white head quickly disappears. Faint sugary fruity aroma with caramel notes. Dry-sweet papery grainy taste with faint resiny notes. Mid-to-light body. Mild, soft, smooth mouthfeel. Dryish grassy aftertaste turns into dusty papery dandelion finish. It's all right, but too sweet and bland. &#40;0.375l bottle, CitySuper IFC, Central, Hong Kong.&#41;|4/23/2012 4:56:11 AM|Australia||Melbourne, Victoria|Pale Lager
29562|Brasseurs de Lorraine Loroyse Biere Blonde|Les Brasseurs de Lorraine|6|4|7|3|13|3.3|Small white head. Hazy brown body with carbonation. Sugary wort and honey aroma with fruity plastic notes. Sweet-dryish honey and flour taste with resiny peppery notes. Mid-bodied. Sharpish, grainy mouthfeel. Dry resiny honeyish mealy aftertaste with peppery floral notes. &#40;0.33l bottle, CitySuper IFC, Central, Hong Kong.&#41;|4/23/2012 4:47:18 AM|France||Pont-a-Mousson|Abbey Tripel
17140|Kingway 12°|Shenzhen Kingway Brewery (Heineken)|4|3|5|4|9|2.5|Medium white head. Clear deep golden body with carbonation. Light grainy vegetal aroma. Dry-sweet perfumy grainy taste with sugary notes. Mid-bodied. Mild, soft, smooth mouthfeel with some heat. Dryish perfumy sugary aftertaste with floral notes. It's not bad, but too sweet. I imagine I can taste the alcohol, too. &#40;0.64l bottle, Taste, Hang Hao, Hong Kong.&#41;|4/23/2012 4:44:50 AM|China||Shenzhen|Pale Lager
4076|Boags Draught|J. Boag & Son  (San Miguel)|5|4|5|3|10|2.7|Small offwhite head. Clear amber body with carbonation. Caramelly papery aroma with floral notes. Dry-sweetish resiny caramelly taste with papery notes. Mid-bodied. Mild, soft mouthfeel. Dry, and faintly acidic, fruity caramelly aftertaste with papery notes. Decent, but could use less acidity and paper. &#40;0.375l bottle, Taste, Hang Hao, Hong Kong.&#41;|4/23/2012 4:42:04 AM|Australia||Launceston, Tasmania|Pale Lager
1509|Tooheys New|Tooheys (Lion Nathan Co.)|4|3|5|3|9|2.4|Small white head quickly disappears. Clear slightly pale amber body. Faint paper and caramel aroma. Dry-sweet caramelly taste with sugary notes. Mid-bodied. Mild, soft, smooth mouthfeel. Dryish cardboard and caramel aftertaste with mealy grassy notes. It's mostly decent. &#40;0.375l bottle, Taste, Hang Hao, Hong Kong.&#41;|4/23/2012 4:37:43 AM|Australia||Lidcombe|Pale Lager
1484|Castlemaine XXXX Bitter|Castlemaine Perkins (Lion Nathan Co.)|5|4|6|3|12|3|Medium offwhite head. Clear amber body with light carbonation. Light grainy earthy aroma with peppery cardboard notes. Dry-sweetish nutty caramel taste with wooden notes. Mid-bodied. Mild, soft, smooth mouthfeel. Dryish sugary caramel aftertaste with cinnamon notes. Nice. Quite drinkable. Perhaps a tad sweet and bland. &#40;0.33l bottle, Taste, Hang Hao, Hong Kong.&#41;|4/23/2012 4:35:29 AM|Australia||Milton|Pale Lager
1486|Castlemaine XXXX Gold Lager|Castlemaine Perkins (Lion Nathan Co.)|5|3|5|3|9|2.5|Small white head quickly shrinks. Paleish amber body. Faint grainy perfumy aroma with caramelly notes. Dry grainy perfumy taste with papery vegetal notes. Light body. Soft, mild mouthfeel. Dry mealy papery vegetal aftertaste with metallic notes. &#40;0.375l bottle, Taste, Hang Hao, Hong Kong.&#41;|4/23/2012 4:33:37 AM|Australia||Milton|Pale Lager
4074|Boags Premium Lager|J. Boag & Son  (San Miguel)|5|3|5|3|11|2.7|Small white head. Deep yellow body with light carbonation. Light grainy aroma with rubbery fruity notes. Dry-sweet grainy earthy taste with vegetal maize notes. Mild, soft mouthfeel. Mid-bodied. Dryish &#40;and faintly acidic&#41; grainy maize aftertaste with earthy floral notes. Decent, but far from great. &#40;0.375l bottle, Taste, Hang Hao, Hong Kong.&#41;|4/23/2012 4:31:56 AM|Australia||Launceston, Tasmania|Pale Lager
171442|Typhoon Eastern Lightning|Typhoon Brewery|5|4|6|4|13|3.2|Medium white head. Clear amber body. Faint orangey resiny aroma. Dry wooden resiny taste with fruity notes. Mid-bodied. Mild, soft mouthfeel with, predictably, low carbonation. Dry resiny orangey aftertaste with metallic spicy notes. It's nice, but a bit harsh. &#40;0.5l cask at The Globe, Hong Kong.&#41;|4/20/2012 11:35:46 PM|Hong Kong||Lantau|Bitter
17343|Hong Kong Aldrich Bay Pale Ale|The Hong Kong S.A.R. Brewing Co.|4|4|6|3|12|2.9|Small off white head. Clear amber body. No real aroma. Dry-sweet resiny mealy taste with floral notes. Mid-bodied. Sharpish, mealy mouthfeel. Dryish minty resiny aftertaste with floral notes. Nice, but brewpub-y. &#40;0.5l draft at Hong Kong Brewhouse, Hong Kong.&#41;|4/9/2012 8:27:57 PM|Hong Kong||Aberdeen|English Pale Ale
165740|De Molen Man & Muis|Brouwerij de Molen|7|4|6|3|13|3.3|Small offwhite head.  Hazy opaque orange body with light carbonation.  Mealy tropical fruit and resin aroma with freshly cut wood notes.  Dry-sweet mealy tropical fruit taste with resiny notes. Mid-bodied. Sharpish mouthfeel.  Dry resiny herbal aftertaste with peppery tropical fruit notes.  Quite nice, but not great. &#40;0.33l bottle, wine monopoly, Vika, Oslo.&#41;|4/1/2012 1:27:14 AM|Netherlands||Bodegraven|Premium Bitter/ESB
147870|Mikkeller Spontanredcurrant|Mikkeller|6|4|7|3|14|3.4|Small offwhite head. Hazy pale red body. Sharp medicinal chemical redcurrant aroma with vinegary barnyard notes. Dry-acidic redcurrant taste with wooden medicinal notes. Mid-bodied. Sharpish mouthfeel. Dry-sour salty medicinal redcurrant aftertaste with herbal wooden notes. Nice, clear, vivid. &#40;0.375l bottle, Håndverkerstuene, Oslo.&#41;|3/31/2012 11:47:25 AM|Denmark||Copenhagen|Lambic - Fruit
167810|Amundsen/Lervig Dirty Bird|Amundsen Bryggeri & Spiseri|6|4|6|3|13|3.2|Small beige head. Barely translucent deep dark red body. Fruity citric aroma with herbal minty notes. Dry-sweetish minty citric fruity taste. Mid-bodied. Mild, soft, mealy mouthfeel. Dryish resiny herbal eucalyptus aftertaste with roasty burnt coffee notes. Long lingering aftertaste with roasty burnt coffee notes and some saltiness. That long lingering aftertaste is the main attraction, really. Nice, but not great. &#40;0.4l draft at brewpub.&#41;|3/31/2012 11:44:58 AM|Norway||Oslo|Black IPA
165643|Schouskjelleren Smoky The Bear|Schouskjelleren Mikrobryggeri|7|4|6|3|14|3.4|Medium brown head. Nearly opaque black body goes hazy red at edges. Spicy smoky licorice aroma with roasty pine needle notes. Dry-sweet resiny mealy coffee taste with earthy coffee grounds notes. Mid-bodied. Sharpish mealy mouthfeel. Dry roasty burnt coffee aftertaste with earthy dusty grainy resiny notes. Interesting, powerful, and fairly harmonic. &#40;0.4l draft at Olympen, Oslo.&#41;|3/31/2012 11:42:14 AM|Norway||Oslo|Imperial/Strong Porter
72810|Black Isle Goldeneye Pale Ale|Black Isle|7|4|6|3|12|3.2|Medium offwhite head.  Clear amber body with light carbonation. Deep caramelly malty aroma with strawy earthy funky notes, with traces of peas. Dry-sweet earthy caramelly taste with pea notes. Mid-bodied. Mild, soft mouthfeel. Dry earthy peas aftertaste with strawy smoky caramelly notes.  Nice, but a bit bland in the taste.  &#40;0.33l bottle, Systembolaget, Nordstan, Göteborg.&#41;|3/31/2012 11:34:59 AM|Scotland||Munlochy, Rosshire|Golden Ale/Blond Ale
166691|Nøgne Ø Sunturnbrew Bourbon Barrel|Nøgne Ø|7|4|8|3|16|3.8|Small brown head.  Hazy deep dark brown body.  Strong smoky vanilla aroma with notes of roasty alcoholic licorice and tar. And, surprisingly, some banana. Sweet-dryish roasty licorice and tar taste with smoky notes. Full-bodied. Mild, mealy mouthfeel with some heat. Dry roasty licorice and smoke aftertaste with toffee and vanilla notes. Outstanding. Impressively balanced and harmonic for such a high-octane beer. Might just be Norwegian beer of the year. &#40;0.25l bottle, wine monopoly, Vika, Oslo.&#41;|3/30/2012 2:18:01 PM|Norway||Grimstad|Smoked
164136|De Molen Jaar & Dag|Brouwerij de Molen|6|4|7|3|13|3.3|Medium offwhite head.  Hazy amber body.  Spicy mango aroma with mealy peppery alcoholic notes.  Dry-sweet dusty peas and pineapple taste with mango notes. Mid-bodied. Mild, mealy mouthfeel.  Dry mango and caramel aftertaste with toffee and strawberry notes. Unusual, but really nice. &#40;0.33l bottle, wine monopoly, Vika, Oslo.&#41;|3/30/2012 1:48:06 PM|Netherlands||Bodegraven|Saison
37133|Shorts Pandemonium Pale Ale|Shorts Brewing Co.|7|4|5|3|10|2.9|Small offwhite head.  Hazy amber body with tiny particles.  Deep caramelly raisiny malty aroma with fruity strawberry notes. Classical American malt sweetness. Dry-sweet blackberry and caramel taste with musty cellar notes. Mild, mealy mouthfeel. Dry-sweet blackberry and nutty caramel malts aftertaste with spicy herbal notes. Traces of salt, too. A great beer, except for the blackberry, which nearly ruins the beer for me. Shame. &#40;0.33l bottle, Lørenskog Brusshop, Oslo.&#41;|3/30/2012 12:13:30 PM|United States|Michigan|Bellaire|American Pale Ale
155135|Thornbridge Steelmaker|Thornbridge|5|4|6|4|13|3.2|Medium white head.  Hazy yellow body with light carbonation. Faint yeasty aroma with faint orangey notes.  Dry-sweet fruity gooseberry taste with floral notes.  Mid-bodied.  Mild, soft, smooth mouthfeel.  Dryish mealy floral fruity aftertaste with kiwi notes.  Very drinkable and smooth, with some surprising minor flavours.  Aroma wasn't much, though.  &#40;0.35l draft at Schouskjelleren, Oslo.&#41; |3/28/2012 2:44:39 PM|England|Derbyshire|Bakewell|Dortmunder/Helles
148287|Schouskjelleren Summer Wheat|Schouskjelleren Mikrobryggeri|5|4|6|3|11|2.9|Medium white head.  Hazy pale yellow body with light carbonation. Light wheaty yeasty aroma with earthy notes. Dry mealy papery taste with resiny citric notes.  Mid-bodied.  Sharpish, mealy mouthfeel. Dry mealy resiny aftertaste with spicy notes. Kind of sharp, but also low on flavour. Not their best. &#40;0.35l draft at Schouskjelleren, Oslo. Billed as &quot;Summer Wheat Ale&quot;. Morten said this was the second time they brewed it. Assume it's the same beer.&#41;|3/28/2012 2:43:36 PM|Norway||Oslo|Belgian White (Witbier)
166137|Schouskjelleren Female Of The Species|Schouskjelleren Mikrobryggeri|7|4|6|3|13|3.3|Smallish offwhite head.  Hazy amber body with light carbonation. Delicate mealy apricot aroma with spicy tropical fruit notes. Dry-sweet mealy orangey apricot taste with resiny notes. Mid-bodied.  Mild, mealy mouthfeel with some astringence. Dry resiny citric aftertaste with mealy papery grassy notes. Touches of dandelion linger.  Nice and drinkable. Perhaps a touch sharp and astringent. &#40;0.35l draft at Schouskjelleren, Oslo.&#41;|3/28/2012 2:42:17 PM|Norway||Oslo|American Pale Ale
61110|Lost Abbey Lost and Found|Port Brewing/Lost Abbey|7|4|7|3|14|3.5|Big pale brown head.  Deep reddish-amber body with visible particles and carbonation. Deep fruity earthy nougat chocolate aroma with vinuous notes. Dry-sweet earthy funky fruit nougat chocolate taste with strawberry notes.  Mid-to-light body.  Mild, rounded mouthfeel with slight fizz.  Dryish wooden funky chocolatey aftertaste with dried fruit and herbal earth notes. Nice, drinkable, and slightly harsh on the earth, while at the same time a little understated. &#40;0.75l bottle, wine monopoly, Vika, Oslo.&#41;|3/22/2012 2:37:18 PM|United States|California|San Marcos|Abbey Dubbel
81812|Southern Tier Choklat|Southern Tier Brewing Company|7|4|7|4|15|3.7|Medium brown head.  Nearly opaque black body goes deep dark red at edges, with visible carbonation.  Chocolatey milky toffee aroma with roasty bubble gum notes.  Sweet-dryish roasty chocolatey taste with vanilla fudge notes.  Full-bodied. Mild, smooth mouthfeel.  Dryish roasty butterscotch aftertaste with vanilla fudge, chocolate, and resin notes. Nice, mellow, and scarily drinkable for something that's 11%. It's a real effort to sip this as slowly as I need to. &#40;0.65l bottle, wine monopoly, Vika, Oslo.&#41;|3/12/2012 12:08:37 AM|United States|New York|Lakewood|Imperial Stout
84356|Grotwerg Premium|Memminger Brauerei|5|3|6|3|12|2.9|Medium creamy very white head.  Clear yellow body with strong carbonation.  Mealy papery honeyish aroma.  Dryish resiny minty taste with honeyish herbal notes. Mid-bodied. Mild, soft mouthfeel. Dry mealy resiny strawy aftertaste with earthy notes. Nice, drinkable, has some character. &#40;0.5l bottle, supermarket in Moscow, Russia. Label calls it Grotwerg Goldbier. Same alcohol percentage. Importer web site now lists only Goldbier and Schwarzbier &#40;no Premium&#41;. And a photo of the Premium label on the web shows the same GTIN as the Goldbier. So I assume they are the same.&#41;|3/11/2012 11:48:40 AM|Germany|Bavaria|Memmingen|Premium Lager
155532|Mariestads Continental|Spendrups Bryggeri|6|4|5|3|11|2.9|Big offwhite lasting head.  Coppery body with strong carbonation. Deep strawy malty aroma with fruity notes.  Dry-sweet resiny strawy taste with fruity notes. Mid-bodied. Mild, smooth mouthfeel. Dry, and faintly acidic, earthy metallic aftertaste with fruity minty and rubbery notes. Some off flavours here, which is a shame, because the initial flavour is great. &#40;0.33l bottle, Systembolaget Nordstan, Göteborg.&#41;|3/9/2012 10:48:58 AM|Sweden||Grängesberg|Pale Lager
153636|Södra Maltfabriken Poking IPA|Södra Maltfabriken|7|4|7|3|14|3.5|Small offwhite head. Hazy deep yellow body. Deep resiny orangey aroma with spicy grapefruit notes. Dry-sweetish papery grapefruit taste with resiny spicy notes. Mid-bodied. Mild, chalky mouthfeel. Dry resiny grapefruit aftertaste with orangey spicy notes. Nice, but too mealy and harsh. &#40;0.33l bottle at Bishops Arms, Västra Hamngatan, Göteborg.&#41;|3/7/2012 12:10:58 PM|Sweden||Handen|India Pale Ale (IPA)
9900|Grebbestad Lunator|Grebbestad Bryggeri|7|4|7|4|14|3.6|Thin brown head. Deep dark red body with visible particles. Deep syrupy earthy rye bread aroma with honeyish notes. Dry-sweet earthy caramelly syrupy taste with wooden toffee notes. Mid-bodied. Mild, soft, delicate mouthfeel. Dryish caramelly chocolatey aftertaste with syrupy spicy notes. &#40;0.33l bottle at Bishops Arms, Järntorget, Göteborg. Bottle says 2008.&#41;|3/7/2012 12:08:55 PM|Sweden||Grebbestad|Doppelbock
121965|Hantverksbryggeriet Biskopen|Hantverksbryggeriet|7|4|7|3|14|3.5|Medium brown head. Opaque black body. Earthy honeyish chocolatey aroma with fruity syrupy notes. Dry-sweet syrupy rye crisp bread taste with dusty earthy notes. Mid-bodied. Mild, soft mouthfeel. Dry nougat toffee chocolate aftertaste with nutty dusty coffee notes. Lovely and highly drinkable. &#40;0.33l bottle at Bishops Arms, Järntorget, Göteborg. Must be an old bottle; very costly.&#41;|3/7/2012 12:07:05 PM|Sweden||Västerås|Porter
